date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:17:09	53343/53343	---M--	200	added ('OK')	image/jpeg	etag:%2263db9fbe-d05f%22	https://html.themexriver.com/Saasio/assets/img/business-5/gallery/8.jpg	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/assets/img/business-5/gallery/8.jpg	(from https://html.themexriver.com/Saasio/index-34.html)
14:17:09	36687/36687	---M--	200	added ('OK')	image/jpeg	etag:%2263db9fbe-8f4f%22	https://html.themexriver.com/Saasio/assets/img/business-5/resources/news-1.jpg	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/assets/img/business-5/resources/news-1.jpg	(from https://html.themexriver.com/Saasio/index-34.html)
14:17:09	40934/40934	---M--	200	added ('OK')	image/jpeg	etag:%2263db9fbe-9fe6%22	https://html.themexriver.com/Saasio/assets/img/business-5/resources/news-2.jpg	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/assets/img/business-5/resources/news-2.jpg	(from https://html.themexriver.com/Saasio/index-34.html)
14:17:09	205463/205463	---M--	200	added ('OK')	image/jpeg	etag:%2263db9fbe-32297%22	https://html.themexriver.com/Saasio/assets/img/business-5/resources/news-3.jpg	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/assets/img/business-5/resources/news-3.jpg	(from https://html.themexriver.com/Saasio/index-34.html)
14:17:09	32051/32051	---M--	200	added ('OK')	image/jpeg	etag:%2263db9fbe-7d33%22	https://html.themexriver.com/Saasio/assets/img/business-5/resources/news-4.jpg	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/assets/img/business-5/resources/news-4.jpg	(from https://html.themexriver.com/Saasio/index-34.html)
14:17:10	40589/40589	---M--	200	added ('OK')	image/jpeg	etag:%2263db9fbe-9e8d%22	https://html.themexriver.com/Saasio/assets/img/business-5/resources/news-5.jpg	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/assets/img/business-5/resources/news-5.jpg	(from https://html.themexriver.com/Saasio/index-34.html)
14:17:10	49429/49429	---M--	200	added ('OK')	image/png	etag:%2263db9fbe-c115%22	https://html.themexriver.com/Saasio/assets/img/business-5/background/pattern-4.png	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/assets/img/business-5/background/pattern-4.png	(from https://html.themexriver.com/Saasio/index-34.html)
14:17:10	3109/3109	---M--	200	added ('OK')	image/png	etag:%2263db9fbe-c25%22	https://html.themexriver.com/Saasio/assets/img/business-5/footer-logo.png	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/assets/img/business-5/footer-logo.png	(from https://html.themexriver.com/Saasio/index-34.html)
14:17:10	690812/690812	---M--	200	added ('OK')	image/jpeg	etag:%2263db9fbe-a8a7c%22	https://html.themexriver.com/Saasio/assets/img/business-5/background/4.jpg	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/assets/img/business-5/background/4.jpg	(from https://html.themexriver.com/Saasio/index-34.html)
14:17:11	12419/12419	---M--	200	added ('OK')	image/png	etag:%2263db9fbe-3083%22	https://html.themexriver.com/Saasio/assets/img/business-5/resources/apps.png	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/assets/img/business-5/resources/apps.png	(from https://html.themexriver.com/Saasio/index-34.html)
14:17:11	85302/85302	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263db9fc0-14d36%22	https://html.themexriver.com/Saasio/assets/js/owl-2.js	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/assets/js/owl-2.js	(from https://html.themexriver.com/Saasio/index-34.html)
14:17:11	52224/52224	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263db9fc0-cc00%22	https://html.themexriver.com/Saasio/assets/js/mixitup.js	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/assets/js/mixitup.js	(from https://html.themexriver.com/Saasio/index-34.html)
14:17:11	64896/64896	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263db9fbf-fd80%22	https://html.themexriver.com/Saasio/assets/plugins/revolution/js/jquery.themepunch.revolution.min.js	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/assets/plugins/revolution/js/jquery.themepunch.revolution.min.js	(from https://html.themexriver.com/Saasio/index-34.html)
14:17:11	110563/110563	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263db9fbf-1afe3%22	https://html.themexriver.com/Saasio/assets/plugins/revolution/js/jquery.themepunch.tools.min.js	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/assets/plugins/revolution/js/jquery.themepunch.tools.min.js	(from https://html.themexriver.com/Saasio/index-34.html)
14:17:12	8287/8287	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263db9fbf-205f%22	https://html.themexriver.com/Saasio/assets/plugins/revolution/js/extensions/revolution.extension.actions.min.js	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/assets/plugins/revolution/js/extensions/revolution.extension.actions.min.js	(from https://html.themexriver.com/Saasio/index-34.html)
14:17:12	7607/7607	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263db9fbf-1db7%22	https://html.themexriver.com/Saasio/assets/plugins/revolution/js/extensions/revolution.extension.carousel.min.js	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/assets/plugins/revolution/js/extensions/revolution.extension.carousel.min.js	(from https://html.themexriver.com/Saasio/index-34.html)
14:17:12	3754/3754	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263db9fbf-eaa%22	https://html.themexriver.com/Saasio/assets/plugins/revolution/js/extensions/revolution.extension.kenburn.min.js	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/assets/plugins/revolution/js/extensions/revolution.extension.kenburn.min.js	(from https://html.themexriver.com/Saasio/index-34.html)
14:17:12	56000/56000	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263db9fbf-dac0%22	https://html.themexriver.com/Saasio/assets/plugins/revolution/js/extensions/revolution.extension.layeranimation.min.js	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/assets/plugins/revolution/js/extensions/revolution.extension.layeranimation.min.js	(from https://html.themexriver.com/Saasio/index-34.html)
14:17:13	26101/26101	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263db9fbf-65f5%22	https://html.themexriver.com/Saasio/assets/plugins/revolution/js/extensions/revolution.extension.migration.min.js	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/assets/plugins/revolution/js/extensions/revolution.extension.migration.min.js	(from https://html.themexriver.com/Saasio/index-34.html)
14:17:13	26101/26101	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263db9fbf-65f5%22	https://html.themexriver.com/Saasio/assets/plugins/revolution/js/extensions/revolution.extension.navigation.min.js	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/assets/plugins/revolution/js/extensions/revolution.extension.navigation.min.js	(from https://html.themexriver.com/Saasio/index-34.html)
14:17:13	10931/10931	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263db9fbf-2ab3%22	https://html.themexriver.com/Saasio/assets/plugins/revolution/js/extensions/revolution.extension.parallax.min.js	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/assets/plugins/revolution/js/extensions/revolution.extension.parallax.min.js	(from https://html.themexriver.com/Saasio/index-34.html)
14:17:13	29401/29401	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263db9fbf-72d9%22	https://html.themexriver.com/Saasio/assets/plugins/revolution/js/extensions/revolution.extension.slideanims.min.js	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/assets/plugins/revolution/js/extensions/revolution.extension.slideanims.min.js	(from https://html.themexriver.com/Saasio/index-34.html)
14:17:14	24211/24211	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263db9fbf-5e93%22	https://html.themexriver.com/Saasio/assets/plugins/revolution/js/extensions/revolution.extension.video.min.js	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/assets/plugins/revolution/js/extensions/revolution.extension.video.min.js	(from https://html.themexriver.com/Saasio/index-34.html)
14:17:14	5186/5186	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263db9fbf-1442%22	https://html.themexriver.com/Saasio/assets/plugins/revolution/js/main-slider-script.js	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/assets/plugins/revolution/js/main-slider-script.js	(from https://html.themexriver.com/Saasio/index-34.html)
14:17:15	10899/10899	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263db9fc0-2a93%22	https://html.themexriver.com/Saasio/assets/js/scripts.js	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/assets/js/scripts.js	(from https://html.themexriver.com/Saasio/index-34.html)
14:17:15	1086/1086	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263db9fc0-43e%22	https://html.themexriver.com/Saasio/assets/js/nav-tool.js	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/assets/js/nav-tool.js	(from https://html.themexriver.com/Saasio/index-34-1.html)
14:17:15	3315/3315	---MCZ	200	added ('OK')	text/css	etag:W/%2263db9fc0-cf3%22	https://html.themexriver.com/Saasio/assets/css/responsive-35.css	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/assets/css/responsive-35.css	(from https://html.themexriver.com/Saasio/index-35.html)
14:17:15	539425/539425	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263db9fc0-83b21%22	https://html.themexriver.com/Saasio/assets/js/jquery-ui.js	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/assets/js/jquery-ui.js	(from https://html.themexriver.com/Saasio/index-34.html)
14:17:15	2041/2041	---M--	200	added ('OK')	image/png	etag:%2263db9fbf-7f9%22	https://html.themexriver.com/Saasio/assets/img/consult/icons/flag.png	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/assets/img/consult/icons/flag.png	(from https://html.themexriver.com/Saasio/index-35.html)
14:17:16	2749/2749	---M--	200	added ('OK')	image/png	etag:%2263db9fbf-abd%22	https://html.themexriver.com/Saasio/assets/img/consult/logo.png	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/assets/img/consult/logo.png	(from https://html.themexriver.com/Saasio/index-35.html)
14:17:16	2108/2108	---M--	200	added ('OK')	image/png	etag:%2263db9fbf-83c%22	https://html.themexriver.com/Saasio/assets/img/consult/logo-small.png	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/assets/img/consult/logo-small.png	(from https://html.themexriver.com/Saasio/index-35.html)
14:17:16	3110/3110	---M--	200	added ('OK')	image/png	etag:%2263db9fbf-c26%22	https://html.themexriver.com/Saasio/assets/img/consult/main-slider/logo-icon.png	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/assets/img/consult/main-slider/logo-icon.png	(from https://html.themexriver.com/Saasio/index-35.html)
14:17:17	465886/465886	---M--	200	added ('OK')	image/jpeg	etag:%2263db9fbf-71bde%22	https://html.themexriver.com/Saasio/assets/img/consult/main-slider/image-1.jpg	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/assets/img/consult/main-slider/image-1.jpg	(from https://html.themexriver.com/Saasio/index-35.html)
14:17:17	82075/82075	---M--	200	added ('OK')	image/jpeg	etag:%2263db9fbf-1409b%22	https://html.themexriver.com/Saasio/assets/img/consult/resource/service-1.jpg	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/assets/img/consult/resource/service-1.jpg	(from https://html.themexriver.com/Saasio/index-35.html)
14:17:18	60659/60659	---M--	200	added ('OK')	image/jpeg	etag:%2263db9fbf-ecf3%22	https://html.themexriver.com/Saasio/assets/img/consult/resource/service-2.jpg	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/assets/img/consult/resource/service-2.jpg	(from https://html.themexriver.com/Saasio/index-35.html)
14:17:18	84034/84034	---M--	200	added ('OK')	image/jpeg	etag:%2263db9fbf-14842%22	https://html.themexriver.com/Saasio/assets/img/consult/resource/service-3.jpg	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/assets/img/consult/resource/service-3.jpg	(from https://html.themexriver.com/Saasio/index-35.html)
14:17:18	3767/3767	---M--	200	added ('OK')	image/png	etag:%2263db9fbf-eb7%22	https://html.themexriver.com/Saasio/assets/img/consult/icons/signature.png	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/assets/img/consult/icons/signature.png	(from https://html.themexriver.com/Saasio/index-35.html)
14:17:18	5193/5193	---M--	200	added ('OK')	image/png	etag:%2263db9fbf-1449%22	https://html.themexriver.com/Saasio/assets/img/consult/resource/stats.png	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/assets/img/consult/resource/stats.png	(from https://html.themexriver.com/Saasio/index-35.html)
14:17:19	22530/22530	---M--	200	added ('OK')	image/png	etag:%2263db9fbf-5802%22	https://html.themexriver.com/Saasio/assets/img/consult/background/map-pattern.png	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/assets/img/consult/background/map-pattern.png	(from https://html.themexriver.com/Saasio/index-35.html)
14:17:19	289511/289511	---M--	200	added ('OK')	image/jpeg	etag:%2263db9fbf-46ae7%22	https://html.themexriver.com/Saasio/assets/img/consult/background/1.jpg	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/assets/img/consult/background/1.jpg	(from https://html.themexriver.com/Saasio/index-35.html)
14:17:19	9678/9678	---M--	200	added ('OK')	image/jpeg	etag:%2263db9fbf-25ce%22	https://html.themexriver.com/Saasio/assets/img/consult/resource/author-1.jpg	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/assets/img/consult/resource/author-1.jpg	(from https://html.themexriver.com/Saasio/index-35.html)
14:17:19	7066/7066	---M--	200	added ('OK')	image/jpeg	etag:%2263db9fbf-1b9a%22	https://html.themexriver.com/Saasio/assets/img/consult/resource/author-2.jpg	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/assets/img/consult/resource/author-2.jpg	(from https://html.themexriver.com/Saasio/index-35.html)
14:17:20	52531/52531	---M--	200	added ('OK')	image/jpeg	etag:%2263db9fbf-cd33%22	https://html.themexriver.com/Saasio/assets/img/consult/gallery/2.jpg	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/assets/img/consult/gallery/2.jpg	(from https://html.themexriver.com/Saasio/index-35.html)
14:17:20	58320/58320	---M--	200	added ('OK')	image/jpeg	etag:%2263db9fbf-e3d0%22	https://html.themexriver.com/Saasio/assets/img/consult/gallery/1.jpg	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/assets/img/consult/gallery/1.jpg	(from https://html.themexriver.com/Saasio/index-35.html)
14:17:20	79921/79921	---M--	200	added ('OK')	image/jpeg	etag:%2263db9fbf-13831%22	https://html.themexriver.com/Saasio/assets/img/consult/gallery/3.jpg	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/assets/img/consult/gallery/3.jpg	(from https://html.themexriver.com/Saasio/index-35.html)
14:17:20	72002/72002	---M--	200	added ('OK')	image/jpeg	etag:%2263db9fbf-11942%22	https://html.themexriver.com/Saasio/assets/img/consult/gallery/4.jpg	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/assets/img/consult/gallery/4.jpg	(from https://html.themexriver.com/Saasio/index-35.html)
14:17:21	82485/82485	---M--	200	added ('OK')	image/jpeg	etag:%2263db9fbf-14235%22	https://html.themexriver.com/Saasio/assets/img/consult/gallery/6.jpg	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/assets/img/consult/gallery/6.jpg	(from https://html.themexriver.com/Saasio/index-35.html)
14:17:21	57610/57610	---M--	200	added ('OK')	image/jpeg	etag:%2263db9fbf-e10a%22	https://html.themexriver.com/Saasio/assets/img/consult/gallery/5.jpg	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/assets/img/consult/gallery/5.jpg	(from https://html.themexriver.com/Saasio/index-35.html)
14:17:21	57363/57363	---M--	200	added ('OK')	image/jpeg	etag:%2263db9fbf-e013%22	https://html.themexriver.com/Saasio/assets/img/consult/resource/news-1.jpg	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/assets/img/consult/resource/news-1.jpg	(from https://html.themexriver.com/Saasio/index-35.html)
14:17:21	348602/348602	---M--	200	added ('OK')	image/jpeg	etag:%2263db9fbf-551ba%22	https://html.themexriver.com/Saasio/assets/img/consult/background/2.jpg	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/assets/img/consult/background/2.jpg	(from https://html.themexriver.com/Saasio/index-35.html)
14:17:21	75193/75193	---MCZ	403	error ('Forbidden')	text/html	date:Fri,%2003%20Mar%202023%2019:17:22%20GMT	https://html.themexriver.com/Saasio/blog-detail.html	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/blog-detail.html	(from https://html.themexriver.com/Saasio/index-35.html)
14:17:22	74005/74005	---M--	200	added ('OK')	image/jpeg	etag:%2263db9fbf-12115%22	https://html.themexriver.com/Saasio/assets/img/consult/resource/news-2.jpg	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/assets/img/consult/resource/news-2.jpg	(from https://html.themexriver.com/Saasio/index-35.html)
14:17:22	89499/89499	---M--	200	added ('OK')	image/jpeg	etag:%2263db9fbf-15d9b%22	https://html.themexriver.com/Saasio/assets/img/consult/resource/news-3.jpg	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/assets/img/consult/resource/news-3.jpg	(from https://html.themexriver.com/Saasio/index-35.html)
14:17:22	9623/9623	---M--	200	added ('OK')	image/png	etag:%2263db9fbf-2597%22	https://html.themexriver.com/Saasio/assets/img/consult/clients/1.png	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/assets/img/consult/clients/1.png	(from https://html.themexriver.com/Saasio/index-35.html)
14:17:22	13371/13371	---M--	200	added ('OK')	image/png	etag:%2263db9fbf-343b%22	https://html.themexriver.com/Saasio/assets/img/consult/clients/2.png	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/assets/img/consult/clients/2.png	(from https://html.themexriver.com/Saasio/index-35.html)
14:17:23	10358/10358	---M--	200	added ('OK')	image/png	etag:%2263db9fbf-2876%22	https://html.themexriver.com/Saasio/assets/img/consult/clients/3.png	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/assets/img/consult/clients/3.png	(from https://html.themexriver.com/Saasio/index-35.html)
14:17:23	10795/10795	---M--	200	added ('OK')	image/png	etag:%2263db9fbf-2a2b%22	https://html.themexriver.com/Saasio/assets/img/consult/clients/4.png	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/assets/img/consult/clients/4.png	(from https://html.themexriver.com/Saasio/index-35.html)
14:17:23	8893/8893	---M--	200	added ('OK')	image/png	etag:%2263db9fbf-22bd%22	https://html.themexriver.com/Saasio/assets/img/consult/clients/5.png	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/assets/img/consult/clients/5.png	(from https://html.themexriver.com/Saasio/index-35.html)
14:17:24	2686/2686	---M--	200	added ('OK')	image/png	etag:%2263db9fbf-a7e%22	https://html.themexriver.com/Saasio/assets/img/consult/footer-logo.png	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/assets/img/consult/footer-logo.png	(from https://html.themexriver.com/Saasio/index-35.html)
14:17:24	5037/5037	---M--	200	added ('OK')	image/jpeg	etag:%2263db9fbf-13ad%22	https://html.themexriver.com/Saasio/assets/img/consult/resource/post-thumb-1.jpg	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/assets/img/consult/resource/post-thumb-1.jpg	(from https://html.themexriver.com/Saasio/index-35.html)
14:17:24	467461/467461	---M--	200	added ('OK')	image/png	etag:%2263db9fbf-72205%22	https://html.themexriver.com/Saasio/assets/img/consult/background/pattern-2.png	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/assets/img/consult/background/pattern-2.png	(from https://html.themexriver.com/Saasio/index-35.html)
14:17:24	3846/3846	---M--	200	added ('OK')	image/jpeg	etag:%2263db9fbf-f06%22	https://html.themexriver.com/Saasio/assets/img/consult/gallery/flickr-1.jpg	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/assets/img/consult/gallery/flickr-1.jpg	(from https://html.themexriver.com/Saasio/index-35.html)
14:17:25	3400/3400	---M--	200	added ('OK')	image/jpeg	etag:%2263db9fbf-d48%22	https://html.themexriver.com/Saasio/assets/img/consult/gallery/flickr-2.jpg	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/assets/img/consult/gallery/flickr-2.jpg	(from https://html.themexriver.com/Saasio/index-35.html)
14:17:25	3516/3516	---M--	200	added ('OK')	image/jpeg	etag:%2263db9fbf-dbc%22	https://html.themexriver.com/Saasio/assets/img/consult/gallery/flickr-3.jpg	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/assets/img/consult/gallery/flickr-3.jpg	(from https://html.themexriver.com/Saasio/index-35.html)
14:17:25	1298141/1298141	---M--	200	added ('OK')	image/jpeg	etag:%2263db9fbf-13cedd%22	https://html.themexriver.com/Saasio/assets/img/consult/background/3.jpg	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/assets/img/consult/background/3.jpg	(from https://html.themexriver.com/Saasio/index-35.html)
14:17:25	3021/3021	---M--	200	added ('OK')	image/jpeg	etag:%2263db9fbf-bcd%22	https://html.themexriver.com/Saasio/assets/img/consult/gallery/flickr-4.jpg	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/assets/img/consult/gallery/flickr-4.jpg	(from https://html.themexriver.com/Saasio/index-35.html)
14:17:25	3043/3043	---M--	200	added ('OK')	image/jpeg	etag:%2263db9fbf-be3%22	https://html.themexriver.com/Saasio/assets/img/consult/gallery/flickr-5.jpg	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/assets/img/consult/gallery/flickr-5.jpg	(from https://html.themexriver.com/Saasio/index-35.html)
14:17:25	3610/3610	---M--	200	added ('OK')	image/jpeg	etag:%2263db9fbf-e1a%22	https://html.themexriver.com/Saasio/assets/img/consult/gallery/flickr-6.jpg	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/assets/img/consult/gallery/flickr-6.jpg	(from https://html.themexriver.com/Saasio/index-35.html)
14:17:26	66440/66440	---MCZ	200	added ('OK')	text/css	etag:W/%2263db9fc0-10388%22	https://html.themexriver.com/Saasio/assets/css/style-36.css	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/assets/css/style-36.css	(from https://html.themexriver.com/Saasio/index-36.html)
14:17:26	6216/6216	---MCZ	200	added ('OK')	text/css	etag:W/%2263db9fc0-1848%22	https://html.themexriver.com/Saasio/assets/css/responsive-36.css	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/assets/css/responsive-36.css	(from https://html.themexriver.com/Saasio/index-36.html)
14:17:26	2482/2482	---M--	200	added ('OK')	image/png	etag:%2263db9fbe-9b2%22	https://html.themexriver.com/Saasio/assets/img/business-6/logo-small.png	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/assets/img/business-6/logo-small.png	(from https://html.themexriver.com/Saasio/index-36.html)
14:17:27	19944/19944	---M--	200	added ('OK')	image/png	etag:%2263db9fbe-4de8%22	https://html.themexriver.com/Saasio/assets/img/business-6/main-slider/pattern-layer.png	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/assets/img/business-6/main-slider/pattern-layer.png	(from https://html.themexriver.com/Saasio/index-36.html)
14:17:27	2686/2686	---M--	200	added ('OK')	image/png	etag:%2263db9fbe-a7e%22	https://html.themexriver.com/Saasio/assets/img/business-6/logo.png	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/assets/img/business-6/logo.png	(from https://html.themexriver.com/Saasio/index-36.html)
14:17:27	6269/6269	---M--	200	added ('OK')	image/png	etag:%2263db9fbe-187d%22	https://html.themexriver.com/Saasio/assets/img/business-6/main-slider/icon-1.png	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/assets/img/business-6/main-slider/icon-1.png	(from https://html.themexriver.com/Saasio/index-36.html)
14:17:28	63157/63157	---M--	200	added ('OK')	image/jpeg	etag:%2263db9fbe-f6b5%22	https://html.themexriver.com/Saasio/assets/img/business-6/resource/service-1.jpg	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/assets/img/business-6/resource/service-1.jpg	(from https://html.themexriver.com/Saasio/index-36.html)
14:17:28	849937/849937	---M--	200	added ('OK')	image/png	etag:%2263db9fbe-cf811%22	https://html.themexriver.com/Saasio/assets/img/business-6/main-slider/content-image.png	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/assets/img/business-6/main-slider/content-image.png	(from https://html.themexriver.com/Saasio/index-36.html)
14:17:29	67249/67249	---M--	200	added ('OK')	image/jpeg	etag:%2263db9fbe-106b1%22	https://html.themexriver.com/Saasio/assets/img/business-6/resource/service-2.jpg	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/assets/img/business-6/resource/service-2.jpg	(from https://html.themexriver.com/Saasio/index-36.html)
